url	 rating	 price	 sales	 category	 name	 description
https://www.etsy.com/listing/770340164/grateful-dead-earrings-grateful-dead	4.8188	12.0	617.0	Jewelry zzz Earrings zzz Stud Earrings	Grateful Dead Earrings Grateful Dead Studs The Dead Earrings The Dead
https://www.etsy.com/listing/773994177/the-grateful-dead-tour-1982-vintage	5.0	120.0	3.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	The Grateful Dead Tour 1982 &#39;Vintage tshirt
https://www.etsy.com/listing/649920490/grateful-dead-stranger-things-tie-dye	5.0	14.99	28.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	Grateful Dead Stranger Things Tie Dye Lot Shirt Gildan Hammer xl-3xl 100% Cotton Ships Next Day
https://www.etsy.com/listing/708593000/jerry-garcia-captain-trips-grateful-dead	5.0	45.0	50.0	Art & Collectibles zzz Painting zzz Acrylic	Jerry Garcia Captain Trips Grateful Dead Galaxy Fluid Art Acrylic Pour Painting on Wood Panel; Resin Finish
https://www.etsy.com/listing/733047042/grateful-dead-skiing-bertha-woven-cotton	4.9507	99.0	293.0	Home & Living zzz Bedding zzz Blankets & Throws zzz Throws	Grateful Dead Skiing Bertha Woven Cotton Blanket
https://www.etsy.com/listing/534529431/sales-2018flower-of-life-grateful-dead	4.8857	25.0	166.0	Jewelry zzz Necklaces zzz Chains	SALES 2018!Flower Of Life - Grateful Dead Skull Inspiration - Sacred Geometry - Tribal - Boho - Gypsy - Freaky - Travel - Burning Man
https://www.etsy.com/listing/716726646/grateful-dead-body-oil	4.9	25.0	149.0	Bath & Beauty zzz Skin Care zzz Moisturizers	GRATEFUL DEAD ™ Body Oil
https://www.etsy.com/listing/752820516/2009-grateful-dead-madison-square-garden	5.0	9.95	4.0	Art & Collectibles zzz Collectibles zzz Memorabilia zzz Souvenirs & Events	2009 Grateful Dead Madison Square Garden Concert Ticket
https://www.etsy.com/listing/604398124/cactus-bomb-shirt-cactus-t-shirt-phish-t	4.9655	20.0	352.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	CACTUS BOMB SHIRT Cactus T-Shirt Phish T-Shirt Jamband Shirt Grateful Dead Shirt Festival Clothing Mike Gordon T-Shirt
https://www.etsy.com/listing/725441263/grateful-dead-inspired-toddler-t-shirt	4.9615	24.0	219.0	Clothing zzz Unisex Kids' Clothing zzz Tops & Tees	Grateful Dead Inspired Toddler T Shirt Inspiration Move Me Brightly Terrapin Station Lyrics Deadhead Kid Toddler Tee Sunshine and Waves
